line	size		transaction item
1455	59	:	1 2 3 4 5 7 8 10 12 16 17 20 21 22 23 26 27 28 30 33 35 36 37 39 40 42 43 45 46 47 49 51 52 54 58 60 64 67 68 69 71 73 74 75 76 77 80 81 84 86 87 88 89 90 91 92 96 97 99 
1456	49	:	2 5 7 9 12 14 15 16 17 19 22 23 26 28 29 34 35 36 38 39 42 43 44 45 48 49 50 52 53 55 56 57 58 59 60 61 62 71 72 75 76 79 87 89 90 92 94 96 99 
1457	59	:	1 2 4 5 6 9 10 13 14 15 18 19 21 22 25 26 28 32 33 34 35 36 37 39 41 42 43 47 48 49 50 52 53 54 55 57 58 59 62 63 66 67 68 69 72 75 76 78 79 81 82 83 84 85 86 88 89 91 96 
1458	23	:	3 21 23 24 25 26 29 30 33 34 35 45 49 51 54 61 76 83 84 86 89 91 98 
1459	18	:	6 11 15 26 36 42 46 48 50 63 64 65 73 77 78 86 95 98 
1460	49	:	3 5 8 10 12 14 21 22 23 24 25 26 27 29 30 31 32 33 34 35 37 40 41 42 43 44 45 49 50 51 54 56 57 60 61 68 72 76 81 83 84 86 89 91 93 95 96 98 99 
1461	17	:	10 27 31 37 38 44 51 55 60 64 66 75 77 78 86 90 97 
1462	70	:	1 2 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 25 26 30 31 32 33 34 35 37 40 41 42 43 44 45 46 47 50 52 53 55 56 57 58 60 62 63 68 69 72 73 75 76 78 79 80 81 82 84 85 86 87 88 89 92 93 94 95 96 99 
1463	28	:	4 16 19 21 27 33 34 35 37 42 43 46 47 48 50 53 57 58 60 67 71 77 81 84 86 91 97 99 
1464	39	:	3 4 5 7 9 13 15 16 17 18 21 23 25 27 29 33 40 41 48 49 51 52 62 65 67 68 70 72 75 76 79 82 83 87 91 94 97 99 100 
1465	80	:	1 3 5 7 9 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 28 29 30 31 32 33 34 35 36 37 41 42 43 45 46 48 49 50 52 53 54 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 78 80 81 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
1466	25	:	4 9 11 15 17 23 25 30 31 33 38 39 46 53 58 60 62 73 78 83 86 87 89 93 96 
1467	69	:	1 2 4 5 6 7 8 9 10 11 13 14 15 16 19 20 22 23 24 25 26 28 31 32 34 35 36 37 38 39 40 41 42 45 46 49 50 52 56 60 61 62 63 64 65 66 67 68 69 70 72 73 75 76 77 80 81 84 86 88 89 91 92 93 94 95 96 99 100 
1468	23	:	3 5 13 16 17 18 21 29 48 49 51 52 62 65 67 70 76 83 91 94 97 99 100 
1469	10	:	18 22 36 41 52 55 73 79 81 93 
1470	81	:	1 3 5 6 7 8 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 35 36 37 39 41 42 45 46 48 49 50 52 53 54 55 56 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 89 90 91 92 93 94 95 96 97 100 
1471	16	:	14 30 32 33 40 43 44 46 49 63 64 73 74 75 80 95 
1472	23	:	5 7 12 14 26 29 43 44 45 48 50 53 55 58 59 61 62 75 76 79 87 92 94 
1473	14	:	5 16 18 23 50 54 59 66 75 78 82 86 91 93 
1474	77	:	2 3 4 6 9 10 11 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 33 34 35 37 38 41 42 43 44 45 46 49 50 51 52 53 54 56 57 58 59 60 61 62 65 67 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 86 87 88 89 91 92 93 95 97 98 100 
1475	75	:	1 2 3 4 5 6 7 8 9 10 12 14 16 17 18 19 20 22 23 24 25 26 27 28 30 31 32 33 34 35 37 38 39 40 41 42 43 45 47 48 49 50 51 52 53 54 55 57 58 59 60 64 66 67 68 69 71 74 75 76 78 79 80 82 83 84 85 86 87 88 89 91 93 95 96 
1476	45	:	3 5 7 8 9 11 12 14 16 19 25 26 27 29 35 38 39 43 44 45 48 49 50 51 52 53 55 58 59 61 62 69 74 75 76 79 82 83 84 87 91 92 93 94 95 
1477	62	:	1 3 4 5 7 8 13 15 18 20 21 24 25 26 27 29 30 33 34 35 37 38 40 41 43 44 45 47 48 50 51 52 56 57 58 59 60 61 62 63 64 65 67 68 69 70 71 72 73 76 79 81 82 83 84 86 88 90 91 97 98 100 
1478	30	:	3 11 13 21 27 29 30 32 33 37 38 42 43 52 56 58 60 61 65 68 70 71 73 76 77 78 79 83 86 98 
1479	14	:	1 5 8 20 27 29 30 45 48 61 76 86 91 97 
1480	39	:	2 3 10 15 16 17 21 22 27 29 30 31 34 36 37 38 41 42 45 53 54 56 59 66 67 68 71 73 74 78 80 84 88 91 93 94 95 96 99 
1481	47	:	1 3 5 14 18 21 23 24 25 26 28 29 30 32 33 34 35 40 42 43 44 45 46 49 51 52 54 59 61 62 63 64 66 67 73 74 75 76 79 80 83 84 86 89 91 95 98 
1482	55	:	4 5 6 7 11 15 16 17 18 20 22 23 24 26 29 35 36 38 41 42 46 48 50 51 52 53 54 55 58 59 60 61 62 63 64 65 66 73 74 75 76 77 78 79 80 81 82 86 89 90 91 93 95 97 98 
1483	38	:	7 8 9 11 17 19 20 21 22 26 31 34 36 41 45 46 47 49 52 54 55 56 61 62 63 67 73 74 76 77 78 80 82 85 86 90 96 99 
1484	61	:	3 4 5 7 8 9 10 11 12 15 17 18 20 23 24 26 27 29 30 31 32 33 35 36 37 38 39 40 41 42 43 44 45 49 51 52 53 55 56 57 58 60 62 67 68 71 73 76 80 81 85 86 88 89 90 91 93 96 97 99 100 
1485	81	:	1 2 3 5 6 7 8 9 10 11 15 16 18 20 21 22 24 25 27 28 30 31 32 33 35 36 37 38 39 40 41 42 44 45 46 47 49 51 52 53 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 88 89 90 91 93 95 96 97 98 99 100 
1486	79	:	1 2 3 4 6 7 8 10 11 12 14 16 17 18 19 20 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 43 44 45 46 47 48 49 51 52 53 54 56 58 60 61 63 64 66 67 68 69 70 71 73 74 75 76 77 78 80 81 82 83 84 87 88 89 91 92 93 95 96 97 98 99 100 
1487	23	:	5 7 12 14 26 29 43 44 45 48 50 53 55 58 59 61 62 75 76 79 87 92 94 
1488	76	:	1 3 4 5 6 8 10 13 17 18 19 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 41 42 44 45 46 48 49 51 52 53 54 55 56 57 59 60 61 62 64 65 66 67 69 72 74 75 76 77 78 79 81 82 83 84 85 86 88 89 90 91 92 93 94 96 97 98 99 100 
1489	57	:	1 3 4 5 7 8 9 15 17 18 19 20 23 24 25 27 28 29 30 32 33 35 38 39 40 41 42 46 47 49 51 52 54 58 59 60 62 65 66 67 68 71 72 73 75 79 82 83 84 86 87 88 92 93 94 99 100 
1490	16	:	4 10 14 21 32 43 54 58 65 68 72 75 81 82 83 95 
1491	25	:	13 14 15 16 23 26 29 31 37 51 60 61 62 71 75 76 77 80 82 84 88 89 91 97 100 
1492	32	:	5 21 24 25 26 29 33 36 37 42 44 51 52 55 56 57 60 62 63 65 67 68 71 72 74 77 83 85 86 88 90 100 
1493	55	:	1 3 4 5 7 9 10 11 12 15 17 19 20 21 22 23 24 25 26 27 29 32 33 34 35 40 41 42 44 49 54 55 60 61 62 64 65 68 71 72 74 75 79 82 83 85 86 87 89 91 92 95 96 97 100 
1494	55	:	1 3 4 5 9 11 13 14 15 16 17 18 19 21 24 25 29 31 33 36 37 42 43 45 46 48 49 51 52 53 54 55 56 62 65 67 69 70 71 75 76 78 83 85 87 88 89 91 92 93 94 96 97 99 100 
1495	51	:	2 4 5 7 10 11 12 15 17 19 20 22 23 24 26 27 29 31 34 35 36 37 38 39 42 44 51 52 53 55 58 59 60 61 64 65 66 71 72 75 77 78 86 89 90 91 92 93 94 96 97 
1496	78	:	2 3 4 5 6 7 8 9 11 12 14 16 17 18 19 20 21 22 25 26 27 28 29 30 33 35 36 37 38 39 41 42 43 44 45 48 50 52 53 54 55 57 58 59 60 61 62 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 82 83 84 85 86 87 90 91 92 93 94 96 97 98 100 
1497	35	:	1 2 10 12 13 16 17 19 20 21 27 30 40 43 45 49 51 54 56 58 60 64 69 71 73 74 76 77 82 86 87 88 89 90 96 
1498	16	:	13 16 19 21 27 30 56 60 64 73 74 76 77 82 86 90 
1499	19	:	5 10 16 21 22 23 30 33 36 45 52 54 58 64 67 71 75 90 96 
1500	36	:	13 14 15 16 18 21 23 24 26 29 31 37 43 45 51 60 61 62 67 69 71 75 76 77 78 80 82 83 84 85 88 89 91 92 97 100 
1501	28	:	2 3 4 6 7 8 9 16 17 19 20 27 30 33 34 41 47 49 50 52 58 62 79 80 82 85 94 98 
1502	73	:	1 2 3 4 5 6 7 10 11 12 16 17 18 19 20 22 23 25 26 28 29 30 31 32 33 34 35 36 37 39 41 42 43 44 45 47 49 51 52 53 54 55 58 59 60 61 63 64 66 67 68 69 70 71 74 78 79 80 83 85 86 87 88 89 90 91 93 94 95 96 98 99 100 
1503	36	:	4 8 9 11 15 18 23 24 25 31 32 33 36 42 46 49 51 53 54 55 59 62 65 66 67 72 78 81 87 88 89 92 93 94 96 100 
1504	14	:	4 9 11 15 25 31 33 46 53 62 78 87 89 96 
1505	57	:	1 2 3 4 5 7 9 11 15 16 17 18 19 20 27 28 29 30 33 34 35 36 38 39 42 45 46 47 49 50 51 52 54 56 57 58 59 60 62 63 66 67 71 72 74 77 79 81 83 84 86 89 90 91 95 97 99 
1506	59	:	2 4 5 6 7 8 9 10 11 12 13 15 17 19 22 23 25 26 29 30 31 32 33 34 35 36 37 39 40 41 42 43 44 46 50 52 53 56 57 59 60 61 62 63 68 71 72 76 78 82 84 86 87 88 89 90 93 94 96 
1507	84	:	1 2 3 4 5 6 7 9 11 12 13 15 17 18 19 20 22 23 25 26 27 28 29 30 31 32 33 34 35 36 38 39 40 41 42 43 44 45 46 48 49 50 52 53 56 57 58 59 60 61 62 63 64 65 67 68 69 71 72 73 74 75 77 78 79 80 81 82 83 84 85 86 87 89 90 92 93 94 95 96 97 98 99 100 
1508	27	:	2 3 7 8 12 18 19 24 26 28 29 35 37 39 60 68 69 70 71 73 74 80 84 91 92 97 98 
1509	19	:	1 5 16 18 26 32 42 43 60 64 66 68 78 80 86 87 88 91 93 
1510	20	:	3 8 9 11 16 19 25 27 35 43 50 51 69 75 76 82 83 84 93 95 
1511	57	:	1 4 7 9 11 12 13 14 15 17 19 20 22 23 25 26 28 30 31 32 33 34 35 36 39 40 41 43 44 46 48 49 50 55 59 61 62 63 64 66 68 69 72 73 74 75 76 79 80 82 84 86 87 88 91 95 96 
1512	23	:	4 9 14 15 26 28 35 36 39 50 62 63 66 68 69 72 75 76 84 86 88 91 96 
1513	57	:	2 3 9 10 13 15 17 18 19 20 21 23 24 27 29 30 32 33 35 37 38 39 42 43 44 45 46 50 52 53 56 58 60 61 63 65 68 69 70 71 72 73 74 76 77 78 81 83 86 88 91 92 93 95 98 99 100 
1514	42	:	1 2 4 5 8 15 18 20 21 24 27 28 29 30 31 32 34 43 45 48 50 58 61 64 65 67 69 71 75 76 78 83 85 86 87 88 89 91 92 93 97 100 
1515	15	:	5 14 22 27 30 32 45 50 54 57 72 81 83 95 99 
1516	65	:	1 2 3 4 5 7 8 9 12 15 16 17 19 20 22 23 24 26 28 29 30 32 34 35 36 39 40 41 42 43 44 45 47 49 50 51 52 57 58 59 60 61 62 64 65 67 68 69 71 73 75 76 79 80 82 83 84 85 87 90 93 94 96 99 100 
1517	62	:	3 5 8 9 10 12 13 14 15 18 19 21 23 24 27 28 30 31 35 36 37 39 40 41 42 43 44 45 46 47 49 50 52 53 55 56 57 60 61 63 65 67 68 70 71 73 74 76 77 79 80 84 85 86 87 88 89 90 93 95 96 100 
1518	36	:	1 2 3 4 8 10 11 13 16 19 20 29 31 34 35 37 43 44 46 47 49 51 60 67 68 70 71 72 75 78 83 84 93 98 99 100 
1519	34	:	1 3 8 9 11 13 16 17 19 20 23 25 27 35 40 43 48 49 50 51 55 61 64 68 69 75 76 82 83 84 87 91 93 95 
1520	32	:	5 10 12 15 16 19 21 22 23 24 29 30 33 34 36 42 44 45 52 54 58 60 64 65 67 71 72 75 90 91 92 96 
1521	77	:	1 2 4 5 6 7 8 9 10 11 13 14 15 17 18 19 20 21 22 23 24 29 31 32 34 35 36 37 38 40 41 44 45 46 47 49 50 52 55 56 58 59 60 61 62 63 64 66 67 68 69 70 71 73 74 76 77 78 79 80 81 82 83 85 86 87 88 89 90 91 93 95 96 97 98 99 100 
1522	49	:	3 5 6 7 9 15 16 17 19 21 24 25 26 27 28 30 33 34 35 36 37 38 41 43 44 47 48 49 50 52 53 56 57 58 60 62 63 65 68 71 72 80 81 85 86 89 98 99 100 
1523	50	:	1 4 5 6 8 11 13 14 17 18 19 20 21 23 24 25 34 36 37 39 40 42 45 46 48 49 50 52 53 54 55 56 61 63 64 67 68 73 74 75 77 80 82 84 87 89 91 93 96 100 
1524	67	:	2 3 4 6 8 10 11 13 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 34 35 36 37 38 40 41 42 45 46 51 53 54 55 56 58 59 62 63 65 67 68 71 72 73 74 75 80 81 82 83 84 85 86 88 89 92 94 95 96 98 100 
1525	31	:	4 11 16 23 25 26 27 33 35 41 42 43 44 46 47 50 51 53 60 67 71 77 81 84 86 87 91 94 95 97 99 
1526	47	:	1 7 11 14 17 18 19 20 21 23 24 31 34 36 41 43 45 46 47 49 51 52 55 60 61 62 67 69 71 73 74 75 76 77 78 80 82 83 85 86 88 89 90 92 97 99 100 
1527	55	:	1 2 4 5 6 9 10 12 14 15 17 19 20 24 29 31 32 36 37 39 40 42 43 44 45 46 49 51 52 54 55 56 58 59 62 66 67 69 71 73 74 75 76 78 80 81 87 88 89 91 93 96 97 99 100 
1528	14	:	1 5 18 28 42 49 52 54 59 62 66 67 79 83 
1529	57	:	1 2 4 5 6 8 10 11 13 16 18 20 22 25 27 28 29 30 31 33 34 35 37 41 43 44 45 46 47 48 53 54 55 59 61 66 67 68 69 70 71 72 74 75 76 78 79 83 85 86 88 91 94 97 98 99 100 
1530	80	:	2 3 4 5 6 7 9 10 11 13 14 15 16 17 18 22 23 24 25 26 28 29 30 31 32 33 34 35 36 37 38 39 40 42 43 44 45 46 47 49 50 51 52 53 54 56 57 60 61 62 63 65 66 67 68 70 71 72 73 75 76 77 78 79 80 81 82 83 84 87 88 89 91 92 93 94 96 97 99 100 
1531	79	:	1 2 4 5 7 8 10 11 13 14 16 18 19 21 23 24 27 30 31 32 33 34 35 36 37 39 42 43 44 45 46 47 49 51 53 54 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 88 89 90 91 92 93 94 95 96 97 98 99 100 
1532	73	:	1 3 4 5 6 7 8 9 11 15 16 17 18 19 20 23 24 25 26 27 28 30 33 34 35 36 37 38 39 41 43 44 45 47 49 50 52 54 56 57 58 59 60 62 63 65 66 68 69 71 72 74 75 76 77 78 79 80 82 83 84 85 86 89 90 91 93 95 96 97 98 99 100 
1533	43	:	2 4 7 8 9 10 13 16 17 19 20 21 25 26 27 30 33 34 44 50 51 52 55 56 58 60 62 64 69 73 74 75 76 77 78 79 80 82 85 86 90 94 99 
1534	32	:	5 8 10 16 17 21 22 23 25 26 30 33 36 44 45 51 52 54 55 58 62 64 67 69 71 75 76 78 79 90 96 99 
1535	46	:	2 5 6 7 8 10 12 13 14 18 23 25 26 29 32 34 37 43 44 45 48 50 53 55 57 58 59 61 62 63 68 69 72 73 75 76 78 79 82 84 87 88 89 92 94 95 
1536	37	:	2 5 7 8 10 12 17 18 19 22 23 26 29 32 34 35 36 39 42 44 52 53 59 60 61 69 71 73 75 82 84 88 89 90 94 95 96 
1537	50	:	3 4 5 7 8 9 13 18 21 24 29 31 35 38 39 41 43 45 46 47 49 51 53 55 56 59 61 63 67 69 71 72 73 74 75 76 77 78 80 81 82 83 84 85 88 89 92 98 99 100 
1538	21	:	3 21 27 30 33 37 38 42 52 58 60 61 65 70 71 73 76 77 78 86 98 
1539	44	:	3 8 10 17 19 20 21 23 24 25 26 29 30 33 34 35 44 45 47 49 51 52 54 55 60 61 62 64 67 69 71 75 76 78 79 83 84 86 89 91 93 98 99 100 
1540	31	:	1 2 7 14 15 16 19 24 28 36 37 41 42 45 46 49 52 54 55 56 67 68 69 70 75 87 89 91 93 96 100 
1541	57	:	1 3 4 6 7 9 10 11 12 13 14 15 17 20 21 25 26 28 29 31 32 34 35 36 38 39 41 49 50 51 55 56 59 61 62 63 64 66 67 68 69 72 75 76 81 82 83 84 86 88 89 91 95 96 97 98 100 
1542	73	:	3 6 8 10 11 13 16 17 18 20 21 22 24 25 26 27 29 30 31 32 33 34 36 37 39 41 42 43 44 45 46 49 50 51 52 53 54 55 57 59 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 78 79 80 82 83 84 85 86 88 89 91 92 93 95 96 97 99 100 
1543	75	:	1 3 4 5 7 9 10 11 12 15 16 17 18 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 45 48 49 50 51 52 54 55 56 57 58 60 61 62 65 66 67 68 69 71 72 73 74 76 77 79 80 81 83 85 86 88 89 90 92 93 95 97 99 100 
1544	82	:	1 2 3 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 23 24 25 26 27 28 30 32 33 34 35 36 37 38 39 40 41 43 44 45 46 49 50 51 52 54 55 56 58 59 60 61 62 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 86 88 89 92 93 95 96 97 99 100 
1545	82	:	1 2 3 4 5 6 7 8 9 10 11 13 15 16 17 18 21 23 24 25 28 29 31 32 33 34 35 36 37 38 39 40 42 43 44 45 46 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 65 66 67 68 70 71 72 74 75 76 77 78 80 81 82 83 84 87 88 89 91 92 93 94 96 97 98 99 100 
1546	69	:	1 2 4 5 7 8 9 10 11 13 14 16 17 18 19 20 23 30 31 32 33 34 35 37 38 39 40 43 44 45 46 47 49 50 52 54 56 58 59 60 61 62 63 64 66 67 68 70 71 72 73 74 75 76 78 79 80 82 83 85 86 87 88 91 93 94 95 98 99 
1547	66	:	1 4 5 6 9 10 12 13 16 18 19 20 21 23 24 26 27 29 30 31 32 33 36 37 41 42 43 44 45 46 48 50 52 56 59 60 62 64 65 66 67 68 69 71 72 73 74 76 77 78 79 80 81 82 85 86 87 88 89 90 91 93 95 97 99 100 
1548	43	:	2 4 6 7 8 9 14 16 17 19 20 21 27 30 32 34 37 42 48 50 52 53 58 59 60 62 63 64 65 67 72 75 76 78 79 80 81 82 85 92 93 94 96 
1549	72	:	1 2 3 4 6 7 8 13 14 15 16 18 19 21 23 24 25 26 28 29 30 31 32 33 34 35 37 38 41 42 45 46 47 49 50 51 53 54 55 56 58 59 60 61 62 63 64 65 68 70 71 72 75 76 77 80 81 82 83 84 85 86 88 89 91 92 94 96 97 98 99 100 
1550	57	:	2 3 4 10 11 16 18 20 21 27 29 30 31 33 34 35 36 39 41 42 44 45 46 47 49 51 53 54 59 60 65 66 67 68 70 71 73 74 75 76 77 78 80 81 82 84 86 88 91 92 93 95 96 97 98 99 100 
1551	17	:	2 5 27 31 32 46 56 63 64 68 80 87 90 91 92 96 100 
1552	75	:	1 2 3 5 7 8 9 10 12 13 14 16 18 19 20 22 23 26 27 29 31 32 33 34 35 36 37 38 40 42 43 44 45 46 47 48 49 50 51 53 55 56 58 59 60 61 62 63 64 66 67 68 69 71 73 75 76 77 78 79 80 81 83 84 85 86 87 88 91 92 93 94 95 99 100 
1553	76	:	1 2 3 4 5 6 7 8 9 10 13 15 16 17 18 19 20 21 23 26 27 28 29 30 31 32 33 34 36 37 38 40 41 42 43 44 45 46 49 50 52 53 56 57 58 59 60 62 64 66 68 71 72 73 74 75 76 77 78 80 81 83 85 86 87 88 89 91 92 93 95 96 97 98 99 100 
1554	62	:	1 2 4 5 6 8 10 14 17 18 21 24 25 26 27 28 30 31 32 33 40 41 42 43 44 46 47 49 50 51 52 53 54 55 56 58 59 62 63 64 65 66 67 68 69 72 75 76 78 79 80 81 82 83 87 90 91 92 95 96 99 100 
1555	13	:	2 8 15 18 19 28 30 41 53 58 59 71 75 
1556	48	:	1 2 7 10 12 14 17 18 20 21 23 25 29 36 40 42 43 45 49 51 52 54 55 56 57 58 59 60 62 66 67 69 71 72 74 76 77 81 83 85 87 88 89 90 92 93 94 96 
1557	34	:	3 6 14 19 21 27 28 31 32 35 37 42 47 48 49 52 53 57 59 60 64 65 67 70 73 77 78 79 84 90 92 93 94 96 
1558	43	:	1 2 4 5 8 10 11 13 14 16 18 22 27 30 31 32 34 35 37 43 44 45 46 47 50 51 54 57 60 64 67 68 70 71 72 75 78 81 83 95 98 99 100 
1559	53	:	3 4 6 8 9 10 11 15 17 19 23 24 25 26 27 30 31 32 33 38 39 41 42 44 45 46 47 49 51 52 53 55 62 64 65 69 74 75 76 78 79 80 85 87 88 89 91 92 94 96 98 99 100 
1560	45	:	2 4 5 7 8 9 14 16 17 18 19 20 22 23 27 30 31 32 34 37 45 46 50 52 54 57 58 62 67 68 71 72 76 79 80 81 82 83 85 86 87 88 94 95 99 
1561	73	:	2 3 6 7 8 11 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 41 43 45 47 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 66 67 68 70 71 73 74 75 76 77 79 81 82 83 84 86 89 90 91 93 97 98 100 
1562	34	:	3 4 6 7 11 13 15 21 25 29 31 32 35 38 41 43 50 51 53 56 57 58 59 62 64 66 72 75 81 82 83 84 88 98 
1563	40	:	1 5 7 9 14 18 19 21 23 29 31 36 37 41 42 46 47 50 51 55 56 57 60 67 68 71 72 74 76 77 79 80 83 85 86 87 88 90 95 99 
1564	49	:	1 2 5 7 13 15 16 18 21 23 27 28 31 32 37 40 41 42 44 46 49 52 54 56 58 59 62 63 64 66 67 68 69 70 73 74 77 79 80 83 87 89 90 91 92 93 95 96 100 
1565	29	:	6 10 15 24 27 31 35 37 38 44 45 51 55 60 61 64 65 66 70 71 75 77 78 86 88 90 92 96 97 
1566	40	:	1 4 5 6 8 9 10 12 15 19 24 29 31 34 36 38 39 42 44 45 46 49 52 59 60 62 64 65 66 71 72 73 74 75 78 81 91 92 97 99 
1567	60	:	1 2 3 4 7 8 9 11 14 19 20 23 24 25 26 29 30 31 33 36 37 39 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 58 59 61 63 67 73 74 75 76 78 79 80 82 84 87 89 90 91 93 94 95 96 99 
1568	41	:	3 4 6 7 8 11 12 18 23 26 28 34 35 36 37 39 40 45 49 51 54 55 56 59 63 66 67 68 69 71 72 73 74 80 81 84 89 92 93 96 97 
1569	46	:	2 4 7 8 9 13 14 15 16 17 18 19 20 23 26 28 29 30 31 34 37 41 50 51 52 53 58 59 60 61 62 71 75 76 77 79 80 82 84 85 88 89 91 94 97 100 
1570	71	:	1 2 3 4 5 8 10 11 12 14 16 18 19 20 21 23 24 25 27 28 29 30 31 34 35 36 37 38 41 42 45 47 48 49 51 52 53 54 56 57 59 60 61 62 65 66 67 68 69 70 71 73 74 76 77 79 80 83 84 86 88 90 91 92 93 95 96 97 98 99 100 
1571	30	:	3 8 9 21 23 24 25 26 29 30 33 34 35 38 39 45 49 51 52 54 61 74 75 76 83 84 86 89 91 98 
1572	76	:	1 2 3 4 5 6 7 8 9 10 11 14 15 16 17 18 19 20 21 23 24 27 28 29 30 31 34 35 36 39 40 41 42 43 45 47 49 50 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 70 73 74 75 77 78 79 80 82 84 85 86 88 89 90 91 93 94 95 96 97 100 
1573	17	:	4 7 9 10 12 20 31 32 39 45 53 58 71 75 80 84 87 
1574	17	:	10 27 31 37 38 44 51 55 60 64 66 75 77 78 86 90 97 
1575	40	:	4 5 6 10 14 15 21 24 25 26 32 33 35 37 43 44 45 51 52 54 56 58 61 62 63 65 68 70 71 72 75 81 82 83 86 88 92 95 96 100 
1576	39	:	1 4 5 6 9 10 12 20 24 26 29 31 33 36 37 41 44 45 46 48 52 59 62 65 66 67 68 69 71 72 73 74 78 81 86 89 97 99 100 
1577	79	:	1 3 5 6 8 9 10 11 12 13 15 16 17 18 19 20 23 24 25 26 27 29 30 31 32 33 34 35 36 37 39 40 41 42 43 44 45 46 48 49 50 51 52 53 56 57 58 60 62 63 64 65 67 68 69 71 72 73 75 76 77 78 80 81 82 83 84 85 86 88 89 91 93 95 96 97 98 99 100 
1578	38	:	1 4 5 7 8 9 10 11 12 15 20 25 27 29 30 31 32 33 39 45 46 48 53 58 61 62 71 75 76 78 80 84 86 87 89 91 96 97 
1579	23	:	5 7 12 14 26 29 43 44 45 48 50 53 55 58 59 61 62 75 76 79 87 92 94 
1580	12	:	19 21 34 35 37 43 48 50 53 57 58 81 
1581	10	:	18 22 36 41 52 55 73 79 81 93 
1582	66	:	1 2 4 5 6 7 8 9 10 11 14 15 16 18 19 20 21 22 23 26 28 30 33 34 35 36 39 40 41 43 45 50 51 52 53 54 57 58 59 62 63 64 65 66 67 68 69 71 72 73 75 76 78 79 81 84 85 86 88 89 90 91 94 95 96 97 
1583	63	:	1 2 3 5 8 10 13 14 15 16 18 20 22 23 24 25 26 28 29 31 32 33 37 42 44 45 46 51 52 53 54 56 59 60 61 62 63 65 66 68 69 70 71 73 74 75 76 77 78 80 82 84 86 88 89 91 92 94 95 97 98 99 100 
1584	32	:	2 6 7 11 15 16 25 28 31 32 41 43 46 49 50 52 53 57 58 62 64 66 68 69 70 75 81 84 89 93 98 100 
1585	46	:	3 4 7 8 11 12 16 23 25 26 27 28 31 33 35 36 37 38 39 42 46 47 48 51 52 54 56 60 61 66 67 68 69 71 73 74 76 77 80 81 84 86 91 92 97 99 
1586	20	:	2 3 15 17 22 37 38 42 53 54 56 66 71 78 84 91 93 94 96 99 
1587	59	:	4 5 8 9 10 11 13 15 16 18 19 22 23 25 29 31 33 34 35 36 38 40 41 42 46 48 50 52 53 54 55 56 57 59 60 61 62 63 64 66 67 69 73 75 77 78 79 80 81 82 86 87 89 91 93 96 97 99 100 
1588	25	:	13 14 15 16 23 26 29 31 37 51 60 61 62 71 75 76 77 80 82 84 88 89 91 97 100 
1589	63	:	2 3 5 7 8 10 13 15 16 17 18 20 21 23 24 25 26 28 29 30 33 34 35 39 41 44 45 46 48 49 51 52 53 54 55 56 61 62 63 65 67 68 69 70 73 74 76 77 80 83 84 86 88 89 91 92 93 94 95 97 98 99 100 
1590	47	:	3 4 5 9 11 18 19 21 23 24 25 26 29 30 31 33 34 35 37 41 43 44 45 46 49 50 51 53 54 61 67 68 71 76 79 80 83 84 85 86 87 88 89 91 94 95 98 
1591	14	:	2 7 16 27 29 36 58 66 67 68 76 77 78 84 
1592	79	:	3 5 6 8 10 11 13 14 15 16 18 19 20 21 22 23 24 26 27 29 30 31 32 33 34 35 36 37 38 40 41 42 43 45 46 47 48 49 50 51 52 53 54 58 59 60 61 62 63 64 65 67 68 70 71 73 74 75 76 77 78 80 81 82 83 84 85 86 88 89 90 91 93 95 96 97 98 99 100 
1593	23	:	3 21 23 24 25 26 29 30 33 34 35 45 49 51 54 61 76 83 84 86 89 91 98 
