line	size		transaction item
1484	76	:	1 2 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 28 29 31 32 36 37 39 40 42 43 44 47 48 49 50 51 52 53 59 60 61 62 63 64 65 66 68 69 71 72 73 75 76 77 78 79 80 81 82 83 84 85 87 88 89 90 91 93 95 96 97 99 100 
1485	52	:	1 2 3 4 5 6 8 9 12 16 19 20 21 22 23 25 26 28 29 30 31 32 34 35 39 40 43 45 46 47 49 54 55 56 57 59 64 65 67 69 70 72 73 74 79 82 85 89 92 96 99 100 
1486	21	:	1 2 4 7 11 13 16 24 25 30 35 36 48 50 53 61 64 81 89 90 98 
1487	42	:	6 7 8 9 10 17 19 22 26 27 28 34 36 37 40 42 43 49 51 52 53 61 62 64 65 67 73 75 76 77 79 80 81 84 86 87 91 94 96 97 99 100 
1488	27	:	4 9 17 19 20 22 24 31 32 35 37 42 44 45 47 49 61 66 67 68 82 83 85 88 89 96 98 
1489	73	:	1 2 3 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 24 26 27 28 29 31 32 35 36 37 38 39 40 41 42 44 45 46 47 48 49 50 52 53 54 55 57 58 59 60 61 62 63 65 66 72 73 74 76 77 78 84 85 87 88 89 90 92 94 95 96 97 100 
1490	31	:	2 15 23 24 25 31 34 37 38 40 43 48 51 53 59 60 66 68 71 72 74 78 82 85 87 89 90 91 92 96 99 
1491	77	:	1 2 3 4 5 6 10 11 15 16 17 19 21 23 24 25 26 27 28 29 30 31 32 33 34 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 57 58 59 60 61 63 64 65 66 67 69 71 72 73 76 77 78 79 80 81 82 85 86 87 88 91 92 94 95 96 97 98 99 100 
1492	62	:	2 3 6 7 8 9 11 12 14 17 19 20 23 24 25 28 29 30 31 33 35 37 39 42 44 46 47 48 50 52 54 55 59 60 61 62 63 64 65 66 68 69 71 72 74 76 77 78 79 80 81 82 84 85 87 88 89 91 92 93 98 100 
1493	36	:	1 2 4 5 6 7 11 13 14 15 20 23 25 29 30 38 39 40 43 45 48 50 53 58 61 65 66 67 68 69 83 85 89 91 95 98 
1494	75	:	1 2 3 4 6 7 8 9 10 11 12 13 14 16 17 19 20 21 22 25 27 28 29 30 32 33 34 36 37 39 40 41 42 43 44 47 48 49 50 51 53 54 55 56 57 58 60 61 62 63 65 67 68 70 73 75 76 77 78 80 82 83 84 87 88 89 90 91 92 94 95 96 97 98 100 
1495	62	:	2 3 4 5 8 9 12 13 14 16 17 19 21 22 23 24 26 28 29 30 32 34 37 38 40 42 44 45 46 49 50 51 54 61 62 63 65 67 68 69 70 72 73 74 75 76 77 78 82 83 85 87 88 90 91 92 94 95 96 97 99 100 
1496	77	:	1 2 3 4 5 6 8 10 11 12 13 16 17 18 19 20 21 22 23 25 26 27 28 29 31 32 35 36 37 38 39 41 42 43 44 45 47 48 49 52 53 54 55 58 59 61 63 64 65 66 67 68 69 71 73 75 76 77 79 80 81 82 83 84 85 86 87 88 90 91 92 94 96 97 98 99 100 
1497	28	:	6 7 10 15 26 34 36 37 40 42 48 51 53 59 60 65 68 72 74 75 80 81 82 84 89 90 91 97 
1498	30	:	3 8 9 19 22 26 28 31 32 34 40 42 43 49 61 62 65 67 70 76 77 79 82 85 87 91 94 96 99 100 
1499	80	:	1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 31 36 37 38 39 40 41 42 43 45 46 47 49 50 51 52 53 54 55 58 59 60 61 63 65 66 67 68 69 70 71 72 74 75 76 79 80 81 82 83 84 85 86 87 88 89 90 91 95 96 97 98 99 
1500	41	:	4 7 11 14 15 23 24 25 26 32 34 36 37 39 40 44 47 48 50 53 59 60 61 63 67 68 69 70 71 72 73 74 75 77 80 82 83 89 90 91 100 
1501	17	:	5 11 15 17 30 31 33 40 43 46 52 57 59 61 72 80 95 
1502	17	:	18 23 24 26 29 39 45 46 58 66 68 69 84 89 91 94 97 
1503	41	:	1 2 3 6 8 9 10 12 13 17 19 20 21 22 26 27 28 29 36 46 47 48 52 55 59 60 62 63 64 65 71 76 78 79 84 87 88 92 93 98 100 
1504	48	:	1 2 4 9 10 12 14 16 17 18 20 22 23 24 25 27 28 29 31 32 37 38 39 43 47 48 51 53 58 59 60 61 66 67 69 70 71 75 78 80 85 87 91 92 94 96 99 100 
1505	29	:	2 6 10 11 12 13 16 17 19 26 27 36 38 42 46 52 53 58 59 60 65 66 76 78 84 85 88 92 100 
1506	38	:	1 2 4 5 6 11 13 14 15 18 19 20 29 35 36 38 39 40 48 49 54 58 59 61 64 65 66 68 77 80 82 83 85 88 91 95 98 99 
1507	54	:	1 2 4 8 15 18 20 21 23 24 26 28 29 31 34 38 39 40 41 43 44 45 46 47 49 51 53 55 58 59 61 62 64 66 67 68 69 72 74 76 78 80 82 84 87 88 89 91 94 95 96 97 99 100 
1508	45	:	1 3 4 6 7 13 16 17 19 21 24 25 26 29 32 35 36 40 42 43 44 45 48 49 50 51 52 53 54 55 57 60 62 65 66 74 75 76 80 82 87 88 93 98 99 
1509	54	:	4 5 9 13 14 15 17 19 20 22 24 28 29 31 32 33 35 37 38 39 40 42 43 44 45 47 49 50 52 54 55 57 58 61 65 66 67 68 71 72 77 79 81 82 83 84 85 88 89 91 94 95 96 98 
1510	25	:	9 17 19 28 29 31 33 34 38 40 42 61 62 67 72 76 77 78 84 87 91 94 96 99 100 
1511	35	:	1 7 8 10 11 13 14 16 18 20 21 24 26 31 40 41 46 48 57 60 61 62 65 69 72 73 83 84 85 86 89 95 96 97 100 
1512	74	:	2 4 8 9 10 11 12 13 14 16 17 18 19 20 22 26 27 28 29 30 31 32 33 35 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 54 55 57 58 60 61 62 63 66 67 68 70 71 72 74 75 76 77 78 79 80 82 83 84 85 87 88 90 93 94 95 96 97 98 100 
1513	76	:	1 2 3 4 5 6 7 8 9 10 11 12 13 16 17 18 19 21 23 24 25 26 27 29 30 31 32 33 35 37 38 39 40 42 43 44 45 46 47 50 52 53 54 55 58 59 60 64 65 66 68 69 71 72 73 76 77 78 79 81 83 84 85 86 87 88 89 90 91 93 94 95 96 97 99 100 
1514	28	:	2 4 12 16 18 29 30 33 35 36 37 38 40 42 46 48 49 56 64 67 68 77 82 84 85 87 88 98 
1515	33	:	4 7 15 18 23 24 26 29 36 37 39 44 45 46 47 48 50 58 61 63 66 68 69 70 73 77 80 84 89 90 91 94 97 
1516	18	:	8 21 26 28 38 39 41 44 49 53 56 78 83 84 87 95 97 99 
1517	51	:	1 4 6 8 9 11 14 15 16 17 22 23 25 28 29 31 32 33 43 44 49 50 55 56 57 59 60 61 62 63 66 68 69 71 72 75 76 77 78 79 82 83 84 85 86 87 90 92 93 96 98 
1518	15	:	8 17 22 27 43 49 52 64 73 75 79 81 84 86 97 
1519	38	:	2 6 7 10 13 15 17 19 24 26 27 36 39 40 43 46 47 48 49 51 52 59 60 61 63 64 65 76 78 80 83 84 85 89 91 92 95 100 
1520	73	:	2 3 4 5 6 8 9 11 12 16 18 19 20 21 24 28 29 30 31 32 35 36 37 39 40 41 42 43 44 46 47 48 49 50 52 54 55 56 57 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74 76 77 78 80 81 82 84 85 87 88 89 90 92 93 95 96 97 98 100 
1521	68	:	1 2 5 6 8 9 10 12 13 16 17 18 19 20 21 23 24 26 28 29 31 32 39 40 43 44 45 46 47 48 50 52 53 54 55 57 58 60 61 62 63 66 67 68 69 70 71 72 73 74 75 76 78 79 80 84 85 87 88 89 91 92 93 94 95 96 97 100 
1522	8	:	17 29 31 33 38 72 78 84 
1523	30	:	7 13 14 18 19 20 24 28 30 41 46 48 52 54 57 60 61 62 65 69 72 76 77 85 88 89 95 96 98 100 
1524	46	:	1 2 4 7 11 12 13 16 17 18 19 20 25 26 27 30 31 32 35 38 40 42 44 47 48 50 53 58 61 62 63 65 66 68 70 72 80 83 85 88 89 93 95 96 98 100 
1525	13	:	6 14 19 24 31 35 37 39 61 62 84 85 89 
1526	15	:	2 22 26 39 41 48 53 56 74 76 80 84 87 88 92 
1527	60	:	1 2 4 5 7 8 9 13 14 18 20 21 22 23 24 26 29 32 37 39 40 41 42 45 46 48 49 50 53 54 57 58 60 61 62 63 65 66 67 68 69 70 72 73 74 80 82 83 84 85 86 89 91 92 93 94 95 96 97 100 
1528	70	:	1 3 4 5 6 11 13 14 15 16 19 20 21 22 23 24 27 28 29 30 32 34 36 37 38 39 40 41 46 47 49 50 51 52 53 54 57 58 60 61 62 63 64 65 66 67 68 69 70 73 75 76 77 78 80 82 83 84 87 88 90 91 92 93 94 95 96 97 98 100 
1529	51	:	2 4 7 8 9 10 11 12 13 17 18 19 20 21 22 24 25 27 28 29 37 42 45 47 48 49 50 52 55 59 60 61 65 66 67 71 72 76 77 79 81 82 83 85 87 88 89 91 95 98 100 
1530	80	:	1 2 4 5 6 7 8 9 10 11 12 13 15 16 17 19 21 22 24 28 29 30 31 32 33 35 36 37 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 57 58 59 60 61 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 84 85 87 88 90 92 93 95 97 98 99 100 
1531	62	:	1 5 6 11 12 13 14 15 16 17 18 19 22 23 24 26 27 29 30 31 32 33 37 38 39 40 42 43 45 46 50 52 53 57 58 59 60 61 63 65 66 68 69 70 72 73 75 76 80 82 84 85 87 88 89 91 94 95 96 97 98 100 
1532	37	:	4 8 10 11 12 16 18 21 25 29 32 35 36 37 39 41 44 48 49 53 63 64 67 68 71 77 82 84 85 87 88 90 91 94 97 98 100 
1533	45	:	1 4 5 7 15 16 17 22 24 25 27 28 29 31 33 39 43 45 49 50 52 54 59 60 61 62 64 65 66 67 69 71 77 78 79 81 82 84 85 88 89 90 94 95 96 
1534	39	:	7 9 10 11 12 14 16 17 20 23 27 30 31 37 39 40 41 42 43 44 45 46 50 54 59 60 65 66 68 72 74 80 82 83 84 85 91 93 95 
1535	13	:	9 12 33 36 37 47 56 62 76 78 82 87 90 
1536	24	:	2 4 12 17 19 20 27 29 30 39 42 43 48 49 54 58 60 68 70 77 87 90 95 100 
1537	45	:	2 4 11 12 13 14 15 16 23 24 27 30 32 34 35 36 38 40 42 48 50 53 58 59 60 61 64 65 66 68 69 70 72 73 74 75 81 82 83 85 88 89 90 98 100 
1538	81	:	1 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 21 22 24 25 28 29 30 31 33 34 35 36 37 38 39 40 41 42 44 45 46 47 48 49 50 51 52 56 57 58 59 60 61 62 63 64 65 66 67 70 71 72 73 75 76 77 78 80 82 83 84 85 87 88 89 91 92 93 94 95 96 97 99 100 
1539	23	:	11 12 13 14 16 17 23 27 37 38 39 40 42 45 53 58 65 66 83 85 88 93 100 
1540	81	:	1 2 6 7 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 56 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 80 81 82 83 84 85 87 88 90 91 93 95 97 98 99 100 
1541	21	:	2 23 24 25 31 37 38 43 48 51 53 60 66 71 78 85 87 91 92 96 99 
1542	76	:	1 3 4 6 7 9 10 11 13 14 15 16 19 20 22 23 24 25 27 28 29 30 31 32 33 34 35 36 37 39 40 41 42 44 45 46 47 49 50 52 53 55 56 57 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 80 82 83 84 85 87 88 89 90 92 95 96 98 99 
1543	24	:	1 14 15 19 24 28 30 35 48 52 54 58 60 69 76 77 78 82 87 88 90 91 98 100 
1544	58	:	1 2 5 7 9 10 11 13 15 16 17 18 19 21 23 24 25 26 28 29 30 31 33 34 39 40 41 42 43 45 46 48 50 52 53 57 58 59 61 62 66 67 68 69 72 76 77 80 84 87 89 91 94 95 96 97 99 100 
1545	15	:	3 9 12 20 47 48 55 62 63 64 65 71 78 93 98 
1546	65	:	2 4 7 8 10 11 12 13 14 16 18 19 20 21 22 24 26 28 29 30 31 32 34 38 39 40 41 44 46 48 49 51 52 53 54 56 57 60 61 62 63 64 65 66 69 72 74 75 76 77 80 82 84 85 87 88 89 92 94 95 96 97 98 99 100 
1547	20	:	1 2 5 7 10 12 16 18 25 26 30 35 37 38 44 52 58 69 76 93 
1548	71	:	2 3 5 6 8 9 10 11 12 13 17 18 19 20 21 23 24 26 29 30 31 32 36 37 38 39 40 41 42 44 45 46 47 50 52 58 59 60 61 63 65 66 67 68 69 71 72 73 74 76 77 78 79 80 82 83 84 85 87 88 89 90 91 92 93 94 95 96 97 98 100 
1549	43	:	2 3 4 6 9 12 17 21 22 23 24 26 32 36 37 38 40 42 44 45 47 49 50 59 61 65 66 67 77 78 80 82 83 84 85 87 88 89 90 93 95 97 100 
1550	68	:	1 4 5 6 8 10 12 13 14 15 16 18 19 21 23 24 27 28 29 30 31 32 34 35 36 37 38 39 40 41 46 48 49 50 51 53 55 58 59 61 62 63 64 65 66 67 68 71 72 73 74 77 80 81 82 83 84 85 86 87 88 89 91 94 95 96 98 100 
1551	78	:	2 4 5 6 7 9 10 11 12 14 15 16 17 19 20 21 23 24 25 26 27 28 29 30 31 32 35 36 37 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 59 60 61 62 64 66 68 69 71 72 73 74 76 77 78 80 81 82 83 84 85 87 88 89 90 91 92 95 96 97 98 99 100 
1552	20	:	1 8 19 24 28 30 52 54 60 69 73 76 77 83 84 86 88 96 98 100 
1553	42	:	3 4 5 6 8 9 12 18 19 20 21 25 28 29 30 34 35 36 40 41 48 49 53 56 57 64 65 67 68 73 77 81 82 85 88 92 93 96 97 98 99 100 
1554	73	:	2 3 4 5 6 8 9 11 12 13 16 17 18 19 20 21 22 24 26 27 28 29 30 31 32 35 36 37 38 40 43 44 45 48 49 50 52 53 54 58 60 62 63 64 65 66 68 69 70 72 73 75 76 77 78 79 80 81 82 83 84 85 86 87 88 90 92 93 95 97 98 99 100 
1555	57	:	2 5 6 10 11 13 14 17 21 22 23 24 26 29 32 34 37 39 40 41 43 44 45 48 52 53 54 56 57 61 63 64 65 68 69 70 72 73 74 75 76 80 81 83 84 85 86 87 88 90 92 93 94 96 98 99 100 
1556	51	:	1 2 4 5 6 15 16 17 19 20 22 23 24 25 28 29 31 32 35 37 38 39 43 44 45 47 48 49 50 51 53 59 60 62 66 67 68 69 71 78 82 83 85 87 88 90 91 92 96 98 99 
1557	34	:	2 7 9 11 12 13 14 19 22 25 27 28 30 35 37 38 39 44 48 51 53 58 60 63 66 67 68 70 71 72 80 90 91 100 
1558	64	:	1 2 3 4 5 6 7 9 10 11 12 14 15 16 18 20 21 22 23 24 26 27 28 29 30 31 32 36 37 39 40 41 42 43 44 45 46 47 50 55 59 61 64 66 67 68 69 70 73 74 75 80 82 83 84 85 87 88 89 90 93 95 97 99 
1559	49	:	1 3 4 5 8 11 13 15 16 17 19 22 26 29 31 32 33 37 39 40 43 45 46 49 50 52 54 58 60 61 63 65 66 67 70 71 74 75 76 77 79 81 82 84 85 88 94 95 96 
1560	51	:	1 3 4 5 6 8 11 13 14 15 17 19 21 22 24 26 29 31 32 38 39 40 42 43 44 45 49 52 53 54 58 62 64 65 66 67 68 70 74 76 79 82 83 85 87 88 91 93 95 98 99 
1561	69	:	1 2 3 4 5 6 7 9 12 13 14 15 16 17 20 21 22 23 24 25 27 28 29 30 31 33 35 36 37 38 39 40 42 43 44 45 46 47 50 54 55 56 58 59 60 61 64 65 66 67 68 69 70 72 74 78 80 81 82 83 84 85 87 88 89 90 91 95 98 
1562	53	:	1 2 3 4 6 7 9 10 11 12 13 16 17 19 25 26 29 30 31 32 33 37 38 39 40 42 44 46 48 49 50 52 53 54 59 61 62 65 66 68 72 74 78 80 82 84 85 87 88 89 94 98 100 
1563	67	:	1 2 5 7 9 10 11 12 13 15 16 17 21 22 24 25 26 27 28 29 30 31 34 38 39 40 41 42 45 46 47 48 50 52 53 54 56 58 59 60 61 62 63 65 66 67 68 69 70 72 73 74 75 76 78 80 82 84 85 87 88 89 90 92 94 97 100 
1564	21	:	1 7 15 24 27 30 34 37 39 49 50 51 53 61 63 64 67 84 85 89 95 
1565	45	:	1 2 4 5 6 7 11 13 15 16 18 19 26 27 28 29 30 34 35 36 37 38 40 44 46 48 49 50 51 53 54 58 63 64 66 67 68 72 74 77 82 84 85 88 98 
1566	76	:	1 2 3 4 5 6 7 9 10 12 13 15 16 17 18 19 20 21 24 25 26 27 28 30 31 32 35 36 39 40 41 42 43 47 48 49 50 51 52 53 54 55 57 59 60 61 62 63 64 66 67 68 69 70 72 73 74 75 76 77 78 80 82 84 85 87 88 89 92 93 95 96 97 98 99 100 
1567	30	:	1 2 7 13 14 15 19 27 28 30 34 35 37 38 44 48 49 50 51 53 58 63 66 67 72 78 82 87 90 91 
1568	66	:	2 3 4 5 8 9 14 16 17 19 20 21 22 23 24 25 26 29 31 32 33 35 37 38 39 40 43 44 45 47 48 49 50 51 52 53 54 59 60 65 66 67 68 70 71 73 77 78 79 81 82 83 85 86 87 88 90 91 92 94 95 96 97 98 99 100 
1569	48	:	2 6 8 10 12 13 14 19 21 23 29 34 36 38 39 40 44 46 47 49 52 56 59 60 61 62 63 64 66 68 69 71 72 74 75 76 79 80 83 84 85 86 88 92 93 95 98 99 
1570	69	:	2 4 5 7 10 11 15 16 17 19 20 21 24 26 27 29 30 31 32 33 34 35 36 37 39 40 41 43 44 45 47 48 50 52 53 54 57 59 60 61 64 65 67 68 69 71 72 73 74 76 77 78 79 81 82 83 84 85 86 88 89 90 93 94 95 96 97 98 100 
1571	82	:	1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 19 20 21 22 24 25 26 27 28 29 30 32 33 35 36 37 38 40 42 43 44 45 46 47 48 49 50 51 53 54 55 56 58 59 60 61 62 63 65 66 67 70 72 73 74 75 76 77 78 80 81 82 84 85 86 87 88 89 90 91 93 95 96 97 99 100 
1572	24	:	6 13 16 18 21 28 29 32 34 37 44 46 56 57 61 64 65 73 81 86 96 98 99 100 
1573	37	:	1 7 10 11 13 15 19 24 27 37 39 40 43 47 48 49 50 51 52 58 60 61 63 64 65 70 75 76 80 82 83 84 85 89 91 92 95 
1574	73	:	1 3 4 6 7 9 10 12 14 15 16 17 18 20 22 24 25 26 27 28 29 30 31 32 34 35 36 37 38 39 40 42 43 45 47 48 49 50 51 53 55 58 59 60 61 62 63 64 65 66 67 68 69 71 75 77 78 80 81 82 83 84 85 87 88 89 90 91 93 95 97 98 100 
1575	16	:	12 13 21 22 29 30 38 45 51 62 67 70 85 91 95 100 
1576	10	:	2 10 11 13 41 52 53 63 76 94 
1577	79	:	1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 29 30 32 34 37 38 39 40 43 45 48 49 50 51 52 53 54 58 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 82 83 84 85 87 88 89 90 91 92 93 94 95 97 100 
1578	55	:	3 4 6 7 8 9 13 14 17 18 19 20 22 24 26 29 31 32 35 36 37 38 39 40 41 43 46 48 49 50 57 60 61 62 64 65 67 68 70 72 77 78 79 82 84 85 87 88 89 90 95 96 97 98 100 
1579	74	:	1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 22 23 26 27 28 29 33 34 36 37 38 39 40 41 42 43 45 47 48 49 51 52 53 54 58 60 61 62 63 65 66 67 68 69 71 75 76 77 79 80 81 82 83 84 85 87 88 91 92 94 95 96 97 98 99 100 
1580	67	:	1 2 4 5 6 7 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 29 30 31 32 35 37 38 39 40 43 44 45 47 48 49 52 53 54 56 58 63 65 66 67 68 69 71 75 76 77 83 85 86 87 88 90 91 92 93 95 96 98 99 100 
1581	45	:	1 2 5 6 7 8 11 13 14 15 16 19 21 24 25 26 28 30 31 35 37 38 39 40 41 44 46 48 49 50 51 53 58 61 62 66 67 72 74 84 85 87 88 89 97 
1582	29	:	1 2 4 18 20 23 24 25 31 37 38 39 43 48 51 53 59 60 61 66 71 78 80 85 87 91 92 96 99 
1583	71	:	1 2 4 7 8 10 13 14 15 17 19 21 22 23 24 25 26 27 29 30 31 34 35 36 37 38 39 43 44 47 48 49 50 51 52 53 56 60 61 63 64 65 66 67 68 69 70 71 72 73 75 76 77 78 79 80 83 84 85 86 87 88 89 90 91 92 93 95 96 98 99 
1584	55	:	2 4 6 7 8 10 12 13 14 16 21 22 25 28 29 32 35 37 39 40 41 43 44 46 47 48 49 50 51 53 54 55 57 59 60 63 64 65 73 75 80 81 82 83 84 87 89 91 92 94 95 96 97 98 100 
1585	50	:	1 6 9 10 13 17 21 22 24 29 31 32 33 34 37 40 41 43 44 45 47 48 49 51 53 54 57 60 61 63 64 65 66 72 73 76 80 81 82 83 86 88 91 92 93 95 96 98 99 100 
1586	17	:	6 7 10 26 36 37 40 42 51 53 65 75 80 81 84 91 97 
1587	59	:	4 5 12 13 14 17 19 20 21 22 23 24 27 28 29 30 31 33 38 39 43 45 48 49 51 52 54 56 60 62 63 65 67 68 69 70 71 72 75 76 77 78 79 81 82 83 84 85 86 87 88 91 92 93 94 95 96 98 100 
1588	45	:	4 5 8 15 17 24 26 29 33 34 38 39 40 43 45 48 52 53 54 57 59 60 62 65 66 67 68 71 72 74 75 76 77 79 81 82 84 86 88 89 90 93 94 96 97 
1589	51	:	4 7 8 11 13 14 15 16 18 20 22 24 28 38 39 40 41 44 46 48 49 51 56 57 58 60 61 62 63 65 66 67 68 71 72 74 75 77 80 82 83 85 87 88 89 91 95 96 97 98 100 
1590	39	:	2 5 6 11 12 14 17 19 23 24 25 27 29 31 37 38 39 40 43 45 48 51 53 54 58 60 64 66 71 78 83 85 87 88 91 92 93 96 99 
1591	60	:	1 3 4 6 8 9 12 13 16 17 19 20 21 24 25 28 30 31 32 34 35 36 40 43 44 45 46 47 48 49 50 53 54 55 56 57 59 64 65 66 68 69 70 73 75 76 78 82 83 84 85 86 87 88 89 93 96 98 99 100 
1592	33	:	1 4 5 6 12 14 17 19 20 23 27 29 39 43 45 48 49 56 63 67 68 69 75 77 83 85 86 87 92 93 95 98 100 
1593	21	:	1 2 27 30 34 37 39 42 43 49 50 51 53 54 58 60 63 67 68 70 90 
1594	31	:	4 10 11 12 13 16 17 19 20 27 29 31 32 35 38 39 42 44 47 53 58 65 66 68 83 85 88 94 96 98 100 
1595	55	:	1 2 3 6 7 9 12 15 17 21 23 24 26 27 28 30 31 32 34 36 37 38 39 40 43 44 47 49 50 51 53 55 57 59 61 63 64 65 67 72 77 78 80 83 84 85 87 88 89 90 93 95 96 97 100 
1596	69	:	2 4 5 7 8 9 10 11 13 14 16 18 19 20 21 22 24 25 28 29 30 35 36 37 38 39 41 42 44 45 46 48 49 50 51 52 53 54 57 58 60 61 62 63 64 65 66 67 68 71 72 73 74 76 77 79 81 82 83 85 88 89 90 91 92 95 96 98 100 
1597	15	:	4 13 14 15 38 39 40 58 65 66 68 83 91 95 98 
1598	46	:	2 7 10 11 12 13 15 16 17 18 20 21 23 27 28 31 34 38 41 42 43 45 46 47 51 52 53 54 55 58 60 61 63 65 66 72 76 77 85 88 91 94 95 96 98 100 
1599	46	:	1 2 4 9 12 18 20 23 24 25 27 30 31 33 36 37 38 39 42 43 47 48 51 53 54 56 58 59 60 61 62 66 68 70 71 76 78 80 82 85 87 90 91 92 96 99 
1600	71	:	1 2 3 4 5 7 8 9 10 11 12 14 15 16 18 19 21 24 25 26 27 28 29 30 31 32 34 35 36 37 39 40 41 45 48 49 50 52 54 56 57 58 59 60 61 63 64 65 68 69 70 72 73 74 75 76 77 81 82 84 85 86 88 89 92 95 96 97 98 99 100 
1601	42	:	1 4 9 12 15 16 17 19 20 22 24 25 27 28 29 31 33 34 37 40 41 43 48 49 50 57 59 60 62 66 69 72 77 78 82 85 87 90 92 95 98 100 
1602	47	:	1 4 6 8 10 11 15 16 21 23 26 27 28 30 31 34 35 37 38 40 41 43 46 47 49 50 51 53 54 55 59 61 63 64 67 68 69 71 72 74 80 87 88 89 96 97 100 
1603	63	:	1 2 4 5 6 8 10 13 14 15 16 17 18 19 20 22 23 24 25 28 29 30 31 33 35 36 37 38 39 43 45 46 47 48 49 50 52 54 55 59 60 61 62 64 66 67 68 69 71 72 76 77 78 79 82 84 85 88 89 90 96 98 100 
1604	12	:	1 2 7 11 13 25 30 48 50 53 61 89 
1605	14	:	3 5 6 20 21 36 40 41 67 73 92 93 96 97 
1606	33	:	2 6 9 11 12 13 17 21 23 24 28 32 38 40 42 43 44 45 47 53 54 65 66 67 70 76 77 78 81 88 93 94 99 
1607	45	:	1 3 4 8 10 11 12 16 17 19 20 23 25 27 29 32 37 39 42 44 48 49 51 53 58 63 65 67 68 69 70 71 73 77 83 84 86 87 89 90 91 94 95 96 100 
1608	9	:	5 6 11 19 29 54 58 64 88 
1609	46	:	2 3 5 6 7 14 16 19 20 21 22 24 25 28 31 32 35 36 37 39 40 41 50 55 57 59 61 62 65 67 73 75 80 81 82 84 85 87 89 91 92 93 94 96 97 98 
1610	11	:	5 13 17 21 26 31 37 63 76 83 92 
1611	66	:	2 4 5 6 7 9 10 12 13 14 16 17 18 21 22 23 24 25 26 28 29 30 31 32 33 37 38 39 42 44 45 46 49 50 55 57 58 59 61 63 65 66 67 68 69 72 73 74 75 76 78 80 81 82 83 84 85 87 89 91 92 94 96 97 98 100 
1612	44	:	1 3 8 11 12 13 21 22 27 28 29 30 38 39 41 44 45 46 47 49 51 53 55 56 60 61 62 63 67 68 70 71 72 77 80 84 85 87 88 89 91 95 97 100 
1613	84	:	1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 29 30 31 32 34 35 36 37 38 39 40 41 42 44 45 46 47 48 49 50 51 52 53 57 58 60 61 62 63 64 65 67 68 69 70 72 73 74 75 76 77 78 82 83 85 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
1614	57	:	1 6 7 9 10 12 14 15 16 17 19 23 24 27 28 29 30 31 32 34 35 37 39 40 42 47 49 50 51 52 53 59 61 62 63 64 67 68 69 70 71 73 75 76 77 83 84 85 87 89 90 91 94 95 96 99 100 
1615	74	:	1 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 24 27 28 29 30 31 32 33 35 37 38 39 41 42 43 44 46 47 48 50 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 74 75 76 77 78 80 82 84 85 87 88 89 94 95 96 98 100 
1616	45	:	4 7 8 11 13 14 16 18 20 24 28 31 32 35 41 43 44 46 47 48 50 54 55 56 57 59 60 61 62 63 64 65 67 68 71 72 77 80 84 85 87 89 95 96 100 
1617	21	:	1 14 15 24 35 46 47 48 58 61 62 67 78 80 82 84 87 88 90 91 100 
1618	22	:	1 24 27 30 34 37 46 47 49 50 51 53 61 62 63 67 78 80 82 84 88 100 
1619	12	:	14 23 24 32 61 68 69 70 73 75 83 90 
1620	36	:	2 3 8 10 11 13 22 26 31 32 41 43 46 49 52 53 56 60 61 63 65 67 68 70 71 72 76 77 79 80 82 85 87 89 94 95 
1621	60	:	3 7 8 9 12 13 14 16 17 18 19 20 22 24 25 26 27 28 30 31 32 33 34 36 37 40 41 43 46 47 48 49 56 57 58 60 61 62 65 66 67 69 70 72 75 76 78 79 80 82 84 85 87 88 89 90 95 96 99 100 
1622	17	:	6 13 17 21 24 32 40 43 44 45 53 54 65 76 88 93 99 
